,id,Time,Tweet,prep,cleaned_tweets
7290,45478814.0,2023-02-07 21:22:38+00:00,b'#riodejaneiro records first death from #dengue in the state in 2023 #brazil https://t.co/o1w8gqjcnf',#riodejaneiro records first death from #dengue in the state in 2023 #brazil https://t.co/o1w8gqjcnf', records first death from  in the state in 2023  
7291,47583167.0,2023-02-07 20:26:10+00:00,"b'rt @whereisdaz: @holisticgrenade prove it. infect yourself with ebola, or smallpox, or dengue, or hiv and see what happens einstein'","rt @whereisdaz: @holisticgrenade prove it. infect yourself with ebola, or smallpox, or dengue, or hiv and see what happens einstein'","rt :  prove it. infect yourself with ebola, or smallpox, or dengue, or hiv and see what happens einstein'"
7292,1.3252e+18,2023-02-07 20:21:46+00:00,b'#trending #viral #fashionblogger #fashion #fashionicon #trending #followforfollowback #denhaag #dengue #viral @ net... https://t.co/fhgbgzt0ee',#trending #viral #fashionblogger #fashion #fashionicon #trending #followforfollowback #denhaag #dengue #viral @ net... https://t.co/fhgbgzt0ee',          @ net... 
7293,1.4596e+18,2023-02-07 20:14:55+00:00,"b'genotypes or serotypes ?\n@arijitchakrav\nepidemiological and genomic analysis of dengue cases in guangzhou, china, f... https://t.co/bl6maq8gsy'","genotypes or serotypes ?\n@arijitchakrav\nepidemiological and genomic analysis of dengue cases in guangzhou, china, f... https://t.co/bl6maq8gsy'","genotypes or serotypes ?\n\nepidemiological and genomic analysis of dengue cases in guangzhou, china, f... "
7294,8.98599e+17,2023-02-07 18:54:06+00:00,b'@nivi_joonpie pls omf thank god\ndengue semma danger \nglad you did ittt\nperiya aalu nive ',@nivi_joonpie pls omf thank god\ndengue semma danger \nglad you did ittt\nperiya aalu nive ', pls omf thank god\ndengue semma danger \nglad you did ittt\nperiya aalu nive '
7295,9.59848e+17,2023-02-07 18:35:32+00:00,b'the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide https://t.co/htzftgfyi5 @biorxivpreprint',the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide https://t.co/htzftgfyi5 @biorxivpreprint',the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  '
7296,1262167370.0,2023-02-07 18:31:05+00:00,"b'dengue is found in most tropical &amp; subtropical regions of the world, including many popular tourist destinations.... https://t.co/vr79pxwood'","dengue is found in most tropical &amp; subtropical regions of the world, including many popular tourist destinations.... https://t.co/vr79pxwood'","dengue is found in most tropical &amp; subtropical regions of the world, including many popular tourist destinations.... "
7297,7.8824e+17,2023-02-07 18:27:14+00:00,b'@pankti4299 kid medicine is much more than just dengue and malaria',@pankti4299 kid medicine is much more than just dengue and malaria', kid medicine is much more than just dengue and malaria'
7298,9.59848e+17,2023-02-07 18:27:04+00:00,b'rt @biorxivpreprint: the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  https://t.co/5oy9jqciag #bio...',rt @biorxivpreprint: the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  https://t.co/5oy9jqciag #bio...',rt : the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide   ...'
7299,7.48909e+17,2023-02-07 18:20:01+00:00,b'the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  https://t.co/f1ktggzvlg #biorxiv_micrbio',the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  https://t.co/f1ktggzvlg #biorxiv_micrbio',the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide   '
7300,1949132852.0,2023-02-07 18:20:00+00:00,b'the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  https://t.co/5oy9jqciag #biorxiv',the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide  https://t.co/5oy9jqciag #biorxiv',the hydrophobic nature of dengue 2 m residue 36 influences e protein and apoptom peptide   '
7301,1.50193e+18,2023-02-07 18:10:18+00:00,b'klopp diagnosed with dengue - retiring from management.\nsteven stevie g gerrard new manager 20 year contract 20 m... https://t.co/pngi3ulxkf',klopp diagnosed with dengue - retiring from management.\nsteven stevie g gerrard new manager 20 year contract 20 m... https://t.co/pngi3ulxkf',klopp diagnosed with dengue - retiring from management.\nsteven stevie g gerrard new manager 20 year contract 20 m... 
7302,1.61527e+18,2023-02-07 18:07:50+00:00,b'fhi jabalpur #embed\nattended vaccination of pregnant women in jabalpur today and informed them about dengue malaria... https://t.co/dyhvflazm2',fhi jabalpur #embed\nattended vaccination of pregnant women in jabalpur today and informed them about dengue malaria... https://t.co/dyhvflazm2',fhi jabalpur \nattended vaccination of pregnant women in jabalpur today and informed them about dengue malaria... 
7303,1.48787e+18,2023-02-07 17:37:09+00:00,"b'align dengue spray drives, other community led interventions.\n\nnaimatullah khan, mustafa kamal, despite their flaws... https://t.co/1jpop0wcro'","align dengue spray drives, other community led interventions.\n\nnaimatullah khan, mustafa kamal, despite their flaws... https://t.co/1jpop0wcro'","align dengue spray drives, other community led interventions.\n\nnaimatullah khan, mustafa kamal, despite their flaws... "
7304,1101222204.0,2023-02-07 17:24:47+00:00,b'rt @stgoldst: maybe someone will ask robert redfield why he thinks we should stop this research on a desperately needed dengue vaccine http...',rt @stgoldst: maybe someone will ask robert redfield why he thinks we should stop this research on a desperately needed dengue vaccine http...',rt : maybe someone will ask robert redfield why he thinks we should stop this research on a desperately needed dengue vaccine http...'
7305,94873292.0,2023-02-07 16:59:57+00:00,"b'update, dengue virus secured https://t.co/dwkdh15lbo'","update, dengue virus secured https://t.co/dwkdh15lbo'","update, dengue virus secured "
7306,1.42987e+18,2023-02-07 16:54:32+00:00,"b""@chinmayi @malinip pls takecare of children's!! dengue is playing a vital role . particularly by mosquito""","@chinmayi @malinip pls takecare of children's!! dengue is playing a vital role . particularly by mosquito""","  pls takecare of children's!! dengue is playing a vital role . particularly by mosquito"""
7307,1.35484e+18,2023-02-07 16:25:49+00:00,b'to mke tings easier for u? juz hoping its not dengue  why are u everywhere except nxt to me d? ... https://t.co/nyj62hheoe',to mke tings easier for u? juz hoping its not dengue  why are u everywhere except nxt to me d? ... https://t.co/nyj62hheoe',to mke tings easier for u? juz hoping its not dengue  why are u everywhere except nxt to me d? ... 
7308,1.35484e+18,2023-02-07 16:25:43+00:00,"b""its dengue &amp; when i had fever at 39 degrees i'll still return to work. he knew i had no choice. while everyone is w... https://t.co/m93jrmonq6""","its dengue &amp; when i had fever at 39 degrees i'll still return to work. he knew i had no choice. while everyone is w... https://t.co/m93jrmonq6""",its dengue &amp; when i had fever at 39 degrees i'll still return to work. he knew i had no choice. while everyone is w... 
7309,1.15146e+18,2023-02-07 15:35:25+00:00,"b'as many as 427 cases of #dengue have been confirmed across 26 districts in #karnataka since january this year, a si... https://t.co/yslrcdk8wy'","as many as 427 cases of #dengue have been confirmed across 26 districts in #karnataka since january this year, a si... https://t.co/yslrcdk8wy'","as many as 427 cases of  have been confirmed across 26 districts in  since january this year, a si... "
7310,1.49224e+18,2023-02-07 15:14:27+00:00,b'rt @dbgtiscanon: so dengue was in the rise of skywalker....okay?....didnt know that. https://t.co/nf3dusm7jf',rt @dbgtiscanon: so dengue was in the rise of skywalker....okay?....didnt know that. https://t.co/nf3dusm7jf',rt : so dengue was in the rise of skywalker....okay?....didnt know that. 
7311,1.28582e+18,2023-02-07 15:00:36+00:00,"b'@alec_zeck @noetechnesis so when there are outbreaks of covid, ebola, dengue, marburg and many people have/die of t... https://t.co/brm8czum97'","@alec_zeck @noetechnesis so when there are outbreaks of covid, ebola, dengue, marburg and many people have/die of t... https://t.co/brm8czum97'","  so when there are outbreaks of covid, ebola, dengue, marburg and many people have/die of t... "
7312,1.33262e+18,2023-02-07 14:49:31+00:00,"b""well... guess i'm sick again?! \n\ni just hope it's not dengue \n#quincysqueaks https://t.co/g47mvw6qtu""","well... guess i'm sick again?! \n\ni just hope it's not dengue \n#quincysqueaks https://t.co/g47mvw6qtu""",well... guess i'm sick again?! \n\ni just hope it's not dengue \n 
7313,549243040.0,2023-02-07 14:30:00+00:00,"b'""my 11-yo daughter is suffering from dengue &amp; is facing organ failure. she worries seeing her physically disabled p... https://t.co/kogvnmjlef'","""my 11-yo daughter is suffering from dengue &amp; is facing organ failure. she worries seeing her physically disabled p... https://t.co/kogvnmjlef'","""my 11-yo daughter is suffering from dengue &amp; is facing organ failure. she worries seeing her physically disabled p... "
7314,85035101.0,2023-02-07 14:27:55+00:00,b'qna on dengue outbreak in #sindhassembly \nquestion asked number of deaths due to dengue post floods. preventive spr... https://t.co/cetmsruwzu',qna on dengue outbreak in #sindhassembly \nquestion asked number of deaths due to dengue post floods. preventive spr... https://t.co/cetmsruwzu',qna on dengue outbreak in  \nquestion asked number of deaths due to dengue post floods. preventive spr... 
7315,1.02439e+18,2023-02-07 14:26:14+00:00,b'@trendswoodcom just got recovered from dengue ',@trendswoodcom just got recovered from dengue ', just got recovered from dengue '
7316,1207944116.0,2023-02-07 14:18:13+00:00,"b'as part of the @wellcometrust-funded dengue advanced readiness tools (dart)  project, researchers at... https://t.co/au7i4uqsyi'","as part of the @wellcometrust-funded dengue advanced readiness tools (dart)  project, researchers at... https://t.co/au7i4uqsyi'","as part of the -funded dengue advanced readiness tools (dart)  project, researchers at... "
7317,1.1635e+18,2023-02-07 13:34:21+00:00,b'so dengue was in the rise of skywalker....okay?....didnt know that. https://t.co/nf3dusm7jf',so dengue was in the rise of skywalker....okay?....didnt know that. https://t.co/nf3dusm7jf',so dengue was in the rise of skywalker....okay?....didnt know that. 
7318,1.57103e+18,2023-02-07 13:32:26+00:00,b'preprint on #medrxiv: https://t.co/tbvpm6n0qn\n#haiku #gpt3 #stablediffusion #kap #dengue https://t.co/g4mkuoqivs',preprint on #medrxiv: https://t.co/tbvpm6n0qn\n#haiku #gpt3 #stablediffusion #kap #dengue https://t.co/g4mkuoqivs',preprint on :      
7319,45543166.0,2023-02-07 13:14:41+00:00,b'takedas dengue vaccine receives mhra approval for those aged four years and older https://t.co/umvawigwjb #takeda #dengue #mhra',takedas dengue vaccine receives mhra approval for those aged four years and older https://t.co/umvawigwjb #takeda #dengue #mhra',takedas dengue vaccine receives mhra approval for those aged four years and older    '
7320,1.07158e+18,2023-02-07 13:03:13+00:00,"b'@mecanicarubia @localtany @twinkpsychopomp 18, a woman gave birth to twins but a mosquito with dengue bit the three of them and they died'","@mecanicarubia @localtany @twinkpsychopomp 18, a woman gave birth to twins but a mosquito with dengue bit the three of them and they died'","   18, a woman gave birth to twins but a mosquito with dengue bit the three of them and they died'"
7321,1.58582e+18,2023-02-07 12:53:10+00:00,"b'rt @atruth2a: @drkellyvictory ivermectin taken there regularly for malaria, parasites, dengue, zika, yellow fever. works to prevent getting...'","rt @atruth2a: @drkellyvictory ivermectin taken there regularly for malaria, parasites, dengue, zika, yellow fever. works to prevent getting...'","rt :  ivermectin taken there regularly for malaria, parasites, dengue, zika, yellow fever. works to prevent getting...'"
7322,7.08681e+17,2023-02-07 12:40:11+00:00,b'@mybmc : terrible mosquito menace at bandra west. ppl suffering fr malaria &amp; dengue. everything possible being done... https://t.co/usgccvgo0y',@mybmc : terrible mosquito menace at bandra west. ppl suffering fr malaria &amp; dengue. everything possible being done... https://t.co/usgccvgo0y', : terrible mosquito menace at bandra west. ppl suffering fr malaria &amp; dengue. everything possible being done... 
7323,1.21155e+18,2023-02-07 12:32:38+00:00,"b'#aedes aegypti, the yellow fever mosquito, is a mosquito that can spread dengue fever, #chikungunya, zika fever, ma... https://t.co/6burh9gbn8'","#aedes aegypti, the yellow fever mosquito, is a mosquito that can spread dengue fever, #chikungunya, zika fever, ma... https://t.co/6burh9gbn8'"," aegypti, the yellow fever mosquito, is a mosquito that can spread dengue fever, , zika fever, ma... "
7324,4901919879.0,2023-02-07 12:32:00+00:00,b'new preprint: vaccination in a two-strain model with cross-immunity and antibody-dependent enhancement https://t.co/tipi5p0nxz #zika #dengue',new preprint: vaccination in a two-strain model with cross-immunity and antibody-dependent enhancement https://t.co/tipi5p0nxz #zika #dengue',new preprint: vaccination in a two-strain model with cross-immunity and antibody-dependent enhancement   '
7325,1.61428e+18,2023-02-07 12:22:35+00:00,"b' several cases of dengue fever have been registered in russia this year, the risk of the spread of the diseas... https://t.co/29ubntc5go'"," several cases of dengue fever have been registered in russia this year, the risk of the spread of the diseas... https://t.co/29ubntc5go'"," several cases of dengue fever have been registered in russia this year, the risk of the spread of the diseas... "
7326,756796452.0,2023-02-07 12:18:46+00:00,b'bangladesh has recorded 611 dengue cases and eight deaths this year\n#bangladesh  #dengue #hospital\nhttps://t.co/sckz9itysm',bangladesh has recorded 611 dengue cases and eight deaths this year\n#bangladesh  #dengue #hospital\nhttps://t.co/sckz9itysm',bangladesh has recorded 611 dengue cases and eight deaths this year\n   \n
7327,1.53747e+18,2023-02-07 12:05:04+00:00,b'07.02.2023 - today dengue work\n#swachhbharat  \n@swachhbharatgov\n@swachsurvekshan\n@mohua_india\n@roopamishra77... https://t.co/f4ss7geapp',07.02.2023 - today dengue work\n#swachhbharat  \n@swachhbharatgov\n@swachsurvekshan\n@mohua_india\n@roopamishra77... https://t.co/f4ss7geapp',07.02.2023 - today dengue work\n  \n\n\n\n... 
7328,1.03518e+18,2023-02-07 12:01:47+00:00,"b""rt @stuckontwice247: argh i hope this isn't dengue...""","rt @stuckontwice247: argh i hope this isn't dengue...""","rt : argh i hope this isn't dengue..."""
7329,1.02484e+18,2023-02-07 11:47:06+00:00,"b""argh i hope this isn't dengue...""","argh i hope this isn't dengue...""","argh i hope this isn't dengue..."""
7330,1.5296e+18,2023-02-07 11:37:21+00:00,"b'@alicecringeland damn i hope you get well without much problems, dengue is pretty bad from what i remember https://t.co/bxz1bbxhka'","@alicecringeland damn i hope you get well without much problems, dengue is pretty bad from what i remember https://t.co/bxz1bbxhka'"," damn i hope you get well without much problems, dengue is pretty bad from what i remember "
7331,3306545726.0,2023-02-07 11:34:16+00:00,b'7 more dengue cases reported in 24 hrs: dghs\n#dengue #dghs\nhttps://t.co/hikkfdisif',7 more dengue cases reported in 24 hrs: dghs\n#dengue #dghs\nhttps://t.co/hikkfdisif',7 more dengue cases reported in 24 hrs: dghs\n \n
7332,133621652.0,2023-02-07 11:28:18+00:00,b'the way dengue + gerd for *just* 8 days wiped away all the muscle gains i worked sooo hard for almost a year is one... https://t.co/to85b6gbdn',the way dengue + gerd for *just* 8 days wiped away all the muscle gains i worked sooo hard for almost a year is one... https://t.co/to85b6gbdn',the way dengue + gerd for *just* 8 days wiped away all the muscle gains i worked sooo hard for almost a year is one... 
7333,1.20224e+18,2023-02-07 11:24:56+00:00,"b'there are 4 serotypes (variants) of the dengue virus, all transmitted by a. aegypti mosquitos. \n\ninfection with one... https://t.co/botmu7wpua'","there are 4 serotypes (variants) of the dengue virus, all transmitted by a. aegypti mosquitos. \n\ninfection with one... https://t.co/botmu7wpua'","there are 4 serotypes (variants) of the dengue virus, all transmitted by a. aegypti mosquitos. \n\ninfection with one... "
7334,1.25392e+18,2023-02-07 11:17:11+00:00,b'meeting in dr. radha krishna degree college karmeta jabalpur regarding conducting dengue and malaria session at deg... https://t.co/mhnieaqv0p',meeting in dr. radha krishna degree college karmeta jabalpur regarding conducting dengue and malaria session at deg... https://t.co/mhnieaqv0p',meeting in dr. radha krishna degree college karmeta jabalpur regarding conducting dengue and malaria session at deg... 
7335,8.7312e+17,2023-02-07 11:04:49+00:00,"b'rt @moodeerf1: @fasc1nate around 2010, some scientists, trying to fight a disease called ""dengue"" in brazil, put some new mosquitoes that w...'","rt @moodeerf1: @fasc1nate around 2010, some scientists, trying to fight a disease called ""dengue"" in brazil, put some new mosquitoes that w...'","rt :  around 2010, some scientists, trying to fight a disease called ""dengue"" in brazil, put some new mosquitoes that w...'"
7336,9.04022e+17,2023-02-07 10:23:50+00:00,"b'doc said i might have dengue, im bout to throw hands with these mosquitoes'","doc said i might have dengue, im bout to throw hands with these mosquitoes'","doc said i might have dengue, im bout to throw hands with these mosquitoes'"
7337,147393852.0,2023-02-07 10:09:30+00:00,"b'@holisticgrenade prove it. infect yourself with ebola, or smallpox, or dengue, or hiv and see what happens einstein'","@holisticgrenade prove it. infect yourself with ebola, or smallpox, or dengue, or hiv and see what happens einstein'"," prove it. infect yourself with ebola, or smallpox, or dengue, or hiv and see what happens einstein'"
7338,555227531.0,2023-02-07 10:08:28+00:00,"b'rt @rajeevjayadevan: we also discussed dengue and tuberculosis, both of which continue to defy efforts at control.\n\nthe recent norovirus...'","rt @rajeevjayadevan: we also discussed dengue and tuberculosis, both of which continue to defy efforts at control.\n\nthe recent norovirus...'","rt : we also discussed dengue and tuberculosis, both of which continue to defy efforts at control.\n\nthe recent norovirus...'"
7339,897432913.0,2023-02-07 10:06:20+00:00,"b'we also discussed dengue and tuberculosis, both of which continue to defy efforts at control.\n\nthe recent norovir... https://t.co/6htwiqmnx9'","we also discussed dengue and tuberculosis, both of which continue to defy efforts at control.\n\nthe recent norovir... https://t.co/6htwiqmnx9'","we also discussed dengue and tuberculosis, both of which continue to defy efforts at control.\n\nthe recent norovir... "
7340,1.03153e+18,2023-02-07 09:46:07+00:00,b'dengue warning in my neighbourhood and i keep getting bitten by mosquitos everyday. ',dengue warning in my neighbourhood and i keep getting bitten by mosquitos everyday. ',dengue warning in my neighbourhood and i keep getting bitten by mosquitos everyday. '
7341,8.95924e+17,2023-02-07 09:41:27+00:00,"b'open for submissions:  special issue ""#dengue #vaccine development: current status, challenges, and future perspec... https://t.co/pum2ekhy8m'","open for submissions:  special issue ""#dengue #vaccine development: current status, challenges, and future perspec... https://t.co/pum2ekhy8m'","open for submissions:  special issue ""  development: current status, challenges, and future perspec... "
7342,2298151861.0,2023-02-07 08:37:35+00:00,b'dengue dengue dengue liquid light live set @ eft oct 2020 (recorded in b... https://t.co/4gpaj4omph @youtube',dengue dengue dengue liquid light live set @ eft oct 2020 (recorded in b... https://t.co/4gpaj4omph @youtube',dengue dengue dengue liquid light live set @ eft oct 2020 (recorded in b...  '
7343,268257556.0,2023-02-07 07:10:07+00:00,b'@hkontrak @farradiana_ @amier_ahz tell me the phases of  dengue infection. \nme to the medical students when aku bar... https://t.co/agotugifhu',@hkontrak @farradiana_ @amier_ahz tell me the phases of  dengue infection. \nme to the medical students when aku bar... https://t.co/agotugifhu',   tell me the phases of  dengue infection. \nme to the medical students when aku bar... 
7344,1.57739e+18,2023-02-07 07:07:57+00:00,b'block for imo very dengue number not shows number',block for imo very dengue number not shows number',block for imo very dengue number not shows number'
7345,17830607.0,2023-02-07 06:19:49+00:00,"b'@doneford dengue fever compounds similarly, no?'","@doneford dengue fever compounds similarly, no?'"," dengue fever compounds similarly, no?'"
7346,1.45982e+18,2023-02-07 06:19:13+00:00,b'@sona14304564 he was infected with dengue earlier in the season. not recovered full fitness maybe.',@sona14304564 he was infected with dengue earlier in the season. not recovered full fitness maybe.', he was infected with dengue earlier in the season. not recovered full fitness maybe.'
7347,12681702.0,2023-02-07 06:00:12+00:00,b'@meenakandasamy sounds like dengue',@meenakandasamy sounds like dengue', sounds like dengue'
7348,1.53308e+18,2023-02-07 05:55:14+00:00,b'@cryptodonalt take care bro\n\nmaybe get tested for dengue just in case. chills and headache might be that.\n\ndrink enough water',@cryptodonalt take care bro\n\nmaybe get tested for dengue just in case. chills and headache might be that.\n\ndrink enough water', take care bro\n\nmaybe get tested for dengue just in case. chills and headache might be that.\n\ndrink enough water'
7349,1.29693e+18,2023-02-07 05:53:58+00:00,b'@ironmouse have anemia. otherwise would. dengue doing me dirty.',@ironmouse have anemia. otherwise would. dengue doing me dirty.', have anemia. otherwise would. dengue doing me dirty.'
7350,7.74919e+17,2023-02-07 05:44:41+00:00,"b'as a two-time dengue winner, i have to say this is decidedly not great. https://t.co/vr6incrop1'","as a two-time dengue winner, i have to say this is decidedly not great. https://t.co/vr6incrop1'","as a two-time dengue winner, i have to say this is decidedly not great. "
7351,568295245.0,2023-02-07 05:08:49+00:00,"b'https://t.co/vy8aip2ssd new: [] (lucha libre select 11) dengue asesino, mr. reggae, reycko vs anteuz, kaiju, riesgo'","https://t.co/vy8aip2ssd new: [] (lucha libre select 11) dengue asesino, mr. reggae, reycko vs anteuz, kaiju, riesgo'"," new: [] (lucha libre select 11) dengue asesino, mr. reggae, reycko vs anteuz, kaiju, riesgo'"
7352,57351586.0,2023-02-07 04:33:35+00:00,b'@meenakandasamy may be dengue. take care',@meenakandasamy may be dengue. take care', may be dengue. take care'
7353,1.09186e+18,2023-02-07 04:28:00+00:00,b'caribbean nations urged to stay alert for dengue and zika outbreaks by public health agency https://t.co/5aerktbgva',caribbean nations urged to stay alert for dengue and zika outbreaks by public health agency https://t.co/5aerktbgva',caribbean nations urged to stay alert for dengue and zika outbreaks by public health agency 
7354,122854874.0,2023-02-07 04:17:54+00:00,"b'drinking water leakage continuously flowing many months - frogs mosquitoes breeding dengue risk, no solution to sto... https://t.co/4pipdaijtb'","drinking water leakage continuously flowing many months - frogs mosquitoes breeding dengue risk, no solution to sto... https://t.co/4pipdaijtb'","drinking water leakage continuously flowing many months - frogs mosquitoes breeding dengue risk, no solution to sto... "
7355,1.43768e+18,2023-02-07 04:11:28+00:00,"b'@akalhar1980 @lilbabyspice97 @saikmedi then why is dengue raving se asia , hiv and ebola in africa?   and there are... https://t.co/jnzwbwh96x'","@akalhar1980 @lilbabyspice97 @saikmedi then why is dengue raving se asia , hiv and ebola in africa?   and there are... https://t.co/jnzwbwh96x'","   then why is dengue raving se asia , hiv and ebola in africa?   and there are... "
7356,9.94838e+17,2023-02-07 03:30:47+00:00,b'@meenakandasamy low platelets ?? are you suffering from dengue?? get well soon',@meenakandasamy low platelets ?? are you suffering from dengue?? get well soon', low platelets ?? are you suffering from dengue?? get well soon'
7357,1.55655e+18,2023-02-07 03:29:15+00:00,"b'dengue and malaria have similar symptoms, but they have some differences.\n.\nbook now - https://t.co/d3v6yx54rc\n.\n.... https://t.co/mwncp7v39q'","dengue and malaria have similar symptoms, but they have some differences.\n.\nbook now - https://t.co/d3v6yx54rc\n.\n.... https://t.co/mwncp7v39q'","dengue and malaria have similar symptoms, but they have some differences.\n.\nbook now -  "
7358,7.89293e+17,2023-02-07 03:04:03+00:00,b'bolivia reports more than 500 dengue cases in first 3 weeks of 2023 - outbreak news today https://t.co/ur5w5elazv',bolivia reports more than 500 dengue cases in first 3 weeks of 2023 - outbreak news today https://t.co/ur5w5elazv',bolivia reports more than 500 dengue cases in first 3 weeks of 2023 - outbreak news today 
7359,4871223795.0,2023-02-07 02:57:44+00:00,b'@chotifataakdi get tested for dengue',@chotifataakdi get tested for dengue', get tested for dengue'
7360,21449066.0,2023-02-07 01:34:25+00:00,b'southeast asia warned of insecticide-resistant dengue mosquitoes https://t.co/u3z3xfy6we',southeast asia warned of insecticide-resistant dengue mosquitoes https://t.co/u3z3xfy6we',southeast asia warned of insecticide-resistant dengue mosquitoes 
7361,1.58951e+18,2023-02-07 01:08:47+00:00,b'which of the ff is not a warning sign of dengue?',which of the ff is not a warning sign of dengue?',which of the ff is not a warning sign of dengue?'
7362,1.30306e+18,2023-02-07 01:00:13+00:00,b'9-year-old girl first dengue death in bacolod for 2023 https://t.co/mzpkqxqzpk',9-year-old girl first dengue death in bacolod for 2023 https://t.co/mzpkqxqzpk',9-year-old girl first dengue death in bacolod for 2023 
7363,1.47018e+18,2023-02-06 23:16:58+00:00,b'@anerdslife4me2 @daisybu143 brazil is the same lmao dengue is well know.',@anerdslife4me2 @daisybu143 brazil is the same lmao dengue is well know.',  brazil is the same lmao dengue is well know.'
7364,1.6093e+18,2023-02-06 22:41:07+00:00,b'@phoebegracegrey @zarzamorita @narkik whats dengue? imma google',@phoebegracegrey @zarzamorita @narkik whats dengue? imma google',   whats dengue? imma google'
7365,9.00591e+17,2023-02-06 22:19:02+00:00,b'spatiotemporal characterizations of dengue virus in mainland china: insights into the whole genome from 1978 to 2011 https://t.co/jtpcidkhnb',spatiotemporal characterizations of dengue virus in mainland china: insights into the whole genome from 1978 to 2011 https://t.co/jtpcidkhnb',spatiotemporal characterizations of dengue virus in mainland china: insights into the whole genome from 1978 to 2011 
7366,8.33952e+17,2023-02-06 21:41:48+00:00,b'ana has rejected my request about nashuri sharing dengue fever so really !! ana is enduring me',ana has rejected my request about nashuri sharing dengue fever so really !! ana is enduring me',ana has rejected my request about nashuri sharing dengue fever so really !! ana is enduring me'
7367,45478814.0,2023-02-06 21:34:40+00:00,"b'#peru: #ucayali department reports increase in #dengue, anti-dengue battalion vector control actionsbegins https://t.co/wf7puecuvx'","#peru: #ucayali department reports increase in #dengue, anti-dengue battalion vector control actionsbegins https://t.co/wf7puecuvx'",":  department reports increase in , anti-dengue battalion vector control actionsbegins "
7368,59047876.0,2023-02-06 21:31:52+00:00,b'rt @sophiatseliem: bring back ddt:  southeast asia warned of insecticide-resistant dengue mosquitoes.... https://t.co/zntofur3c1',rt @sophiatseliem: bring back ddt:  southeast asia warned of insecticide-resistant dengue mosquitoes.... https://t.co/zntofur3c1',rt : bring back ddt:  southeast asia warned of insecticide-resistant dengue mosquitoes.... 
7369,59047876.0,2023-02-06 21:31:49+00:00,b'bring back ddt:  southeast asia warned of insecticide-resistant dengue mosquitoes.... https://t.co/zntofur3c1',bring back ddt:  southeast asia warned of insecticide-resistant dengue mosquitoes.... https://t.co/zntofur3c1',bring back ddt:  southeast asia warned of insecticide-resistant dengue mosquitoes.... 
7370,1.19616e+18,2023-02-06 21:08:35+00:00,b'- thrombocytopenia processes in dengue\n - viral replication in plt &gt;plt activation&gt; add more plt &gt; availability. it... https://t.co/atu784z4hz',- thrombocytopenia processes in dengue\n - viral replication in plt &gt;plt activation&gt; add more plt &gt; availability. it... https://t.co/atu784z4hz',- thrombocytopenia processes in dengue\n - viral replication in plt &gt;plt activation&gt; add more plt &gt; availability. it... 
7371,1.19616e+18,2023-02-06 21:08:32+00:00,b'platelet and other cell aggregation mechanism in dengue virus-induced thrombocytopenia https://t.co/ffgvmyoi4v',platelet and other cell aggregation mechanism in dengue virus-induced thrombocytopenia https://t.co/ffgvmyoi4v',platelet and other cell aggregation mechanism in dengue virus-induced thrombocytopenia 
7372,1.19616e+18,2023-02-06 21:08:27+00:00,"b'plt &gt; stimulates liver plt formation.\n - after infection of the host with dengue virus, it prevents platelet form... https://t.co/9wzo4exlmo'","plt &gt; stimulates liver plt formation.\n - after infection of the host with dengue virus, it prevents platelet form... https://t.co/9wzo4exlmo'","plt &gt; stimulates liver plt formation.\n - after infection of the host with dengue virus, it prevents platelet form... "
7373,1.19616e+18,2023-02-06 21:08:24+00:00,b'https://t.co/7vtnjryb4z\ntherapeutic potential of the leaves of carica papaya l. during dengue fever',https://t.co/7vtnjryb4z\ntherapeutic potential of the leaves of carica papaya l. during dengue fever', potential of the leaves of carica papaya l. during dengue fever'
7374,1.19616e+18,2023-02-06 21:08:20+00:00,b'#ideas\nwhat can a dengue patient drink?\ninfusion of carica papaya  https://t.co/yy58cjivzp\nsignificantly increas... https://t.co/b1kqwdrim7',#ideas\nwhat can a dengue patient drink?\ninfusion of carica papaya  https://t.co/yy58cjivzp\nsignificantly increas... https://t.co/b1kqwdrim7',\nwhat can a dengue patient drink?\ninfusion of carica papaya   increas... 
7375,1.51906e+18,2023-02-06 19:56:35+00:00,b'rt @stickelliott: rachel carson kiss my ass\n~\nsoutheast asia warned of insecticide-resistant dengue mosquitoes - nikkei asia https://t.co/g...',rt @stickelliott: rachel carson kiss my ass\n~\nsoutheast asia warned of insecticide-resistant dengue mosquitoes - nikkei asia https://t.co/g...',rt : rachel carson kiss my ass\n~\nsoutheast asia warned of insecticide-resistant dengue mosquitoes - nikkei asia 
